homology_id,mouse_symbol,human_symbol
48901052,CHR6:70648773-70649361(+),CHR2:87338511-87339035(+)
48901053,CHR6:70332861-70333429(+),CHR2:88885397-88886153(+)
48901054,CHR6:70120577-70121145(-),CHR2:88885397-88886153(+)
48901055,CHR6:70291879-70292436(-),CHR2:88885397-88886153(+)
48901056,CHR6:70094045-70094601(-),CHR2:88885397-88886153(+)
48901057,CHR6:70193842-70194405(-),CHR2:88885397-88886153(+)
48901058,CHR6:70317860-70318432(-),CHR2:88885397-88886153(+)
48901059,CHR6:70115446-70116066(-),CHR2:88885397-88886153(+)
48901060,CHR6:70148793-70149254(-),CHR2:88885397-88886153(+)
48901061,CHR6:70021096-70021662(-),CHR2:88885397-88886153(+)
48901062,CHR6:70170212-70170781(+),CHR2:88885397-88886153(+)
48901063,CHR6:68013802-68014302(+),CHR2:88897232-88897784(+)
48901064,CHR6:67838143-67838643(+),CHR2:88897232-88897784(+)
48901065,CHR16:19059958-19060429(-),CHR22:22871507-22872035(+)
48901065,CHR16:19059958-19060429(-),CHR22:22162198-22162681(+)
48901065,CHR16:19059958-19060429(-),CHR22:22030934-22031472(+)
48901066,CHR7:19671230-19684681(-),CHR19:44613563-44636781(+)
48901067,CHR9:108280810-108305683(-),CHR3:49191309-49258106(+)
48901068,CHR11:98355728-98436857(-),CHR17:39757715-39864312(-)
48901069,CHR18:61821006-61825609(+),CHR5:149371324-149404202(-)
48901070,CHR14:29718125-29730853(-),CHR3:53846568-53865794(+)
48901071,CHR9:50466127-50493140(+),CHR11:112143251-112164096(-)
48901072,CHR7:101664092-101667897(-),CHR11:71998613-72008200(+)
48901073,CHR1:40504712-40540014(+),CHR2:102311529-102398777(+)
48901074,CHR1:40554548-40590867(+),CHR2:102418621-102452565(+)
48901075,CHR2:129141530-129151892(-),CHR2:112773925-112784493(-)
48901076,CHR1:40123872-40164390(+),CHR2:101991960-102028544(+)
48901077,CHR16:26400454-26548867(+),CHR3:190514051-190659750(+)
48901078,CHR3:37174862-37180103(-),CHR4:122451470-122456725(-)
48901079,CHR10:118125534-118130943(-),CHR12:68248242-68253604(-)
48901080,CHR10:128132009-128133953(-),CHR12:56334174-56340410(+)
48901081,CHR1:130809801-130815153(-),CHR1:206897443-206904139(+)
48901082,CHR14:55170152-55173294(+),CHR14:23372809-23376403(+)
48901083,CHR7:126188182-126194113(-),CHR16:28499362-28512051(-)
48901084,CHR8:84756923-84769218(-),CHR19:14031762-14053218(+)
48901085,CHR2:11647618-11698004(+),CHR10:6010689-6062370(-)
48901086,CHR11:54156129-54158103(-),CHR5:132060655-132063204(+)
48901087,CHR5:123618215-123620686(-),CHR12:122172029-122174221(-)
48901088,CHR13:112649439-112717266(-),CHR5:55839789-55922854(+)
48901089,CHR19:29902514-29938118(+),CHR9:6215149-6257983(+)
48901090,CHR2:24076488-24083579(+),CHR2:112973203-112985658(+)
48901092,CHR7:44465794-44490228(+),CHR19:49889654-49929539(-)
48901093,CHR11:53611621-53615930(+),CHR5:132541445-132556838(-)
48901094,CHR6:106687336-106725998(-),CHR3:3066324-3126613(-)
48901095,CHR3:7637088-7678820(-),CHR8:78675044-78805523(-)
48901096,CHR13:56627090-56630059(-),CHR5:135892246-135895841(-)
48901098,CHR8:100757190-100758734(+),CHR3:49024325-49029447(-)
48901099,CHR7:16005938-16007542(-),CHR19:47274423-47275723(+)
48901100,CHR11:70579187-70590981(-),CHR17:4988130-4997610(-)
48901101,CHR10:127192191-127206300(-),CHR12:57434784-57452062(+)
48901102,CHR10:127185271-127187717(-),CHR12:57452323-57459280(+)
48901103,CHR7:138969025-139159568(+),CHR10:132537787-132783480(+)
48901104,CHR7:114342931-114449615(+),CHR11:15111416-15269676(+)
48901105,CHR19:29298754-29302718(-),CHR9:4991976-5185647(-)
48901106,CHR12:55646212-55648818(+),CHR14:35534164-35537054(+)
48901107,CHR3:87704258-87723408(+),CHR1:156840063-156859117(-)
48901108,CHR11:34264822-34372642(+),CHR5:169861303-169980495(-)
48901109,CHR17:27362945-27386738(-),CHR6:33721662-33762145(-)
48901110,CHR15:75881737-75918830(+),CHR8:143734139-143790645(+)
48901111,CHR9:106377166-106379449(+),CHR3:51894876-51903353(-)
48901112,CHR9:106445518-106448166(-),CHR3:51817603-51819635(+)
48901113,CHR9:106391772-106393202(+),CHR3:51873721-51875601(-)
48901114,CHR9:106503800-106504874(+),CHR3:51778561-51779241(-)
48901115,CHR3:67799553-67963926(+),CHR3:158962928-159266307(+)
48901116,CHR8:76175322-76711131(+),CHR4:149351709-149896233(-)
48901117,CHR8:71156106-71170299(+),CHR19:18257098-18274500(-)
48901118,CHR6:113615428-113671987(+),CHR3:10164919-10243745(+)
48901119,CHR11:58090382-58098417(+),CHR5:150846521-150902402(+)
48901120,CHR11:48756072-48762247(-),CHR5:150846521-150902402(+)
48901121,CHR11:58105803-58113609(+),CHR5:150846521-150902402(+)
48901122,CHR7:24230114-24238025(+),CHR19:43584367-43596134(-)
48901123,CHR9:58063547-58066563(-),CHR15:74173710-74176872(+)
48901124,CHR8:75599801-75620134(+),CHR22:35066136-35087387(+)
48901125,CHR8:71047131-71049940(+),CHR19:18434388-18438167(-)
48901126,CHR10:128769645-128794155(+),CHR12:55684568-55716404(-)
48901127,CHRX:149609968-149639936(+),CHRX:54748918-54798255(-)
48901128,CHRX:106440801-106446966(-),CHRX:79360384-79367667(-)
48901129,CHR2:126980692-126985362(-),CHR2:96325317-96330517(+)
48901130,CHR7:118084334-118091198(-),CHR16:19113932-19121629(+)
48901131,CHR3:92478209-92481042(-),CHR1:152908546-152911886(+)
48901132,CHR18:32200794-32237381(+),CHR2:127436207-127527336(-)
48901133,CHR10:3490274-3504880(+),CHR6:150368892-150405969(+)
48901134,CHR7:45270251-45276653(+),CHR19:48740852-48746909(-)
48901135,CHR7:44358166-44369268(+),CHR19:50152548-50163281(-)
48901136,CHR4:92032566-92035471(-),CHR9:24542952-24545946(-)
48901137,CHR10:80538018-80541207(+),CHR19:2096429-2099593(+)
48901138,CHR9:44990481-45019832(+),CHR11:118193725-118225092(-)
48901139,CHR5:88667663-88675667(-),CHR4:70655541-70681817(-)
48901140,CHR14:55344283-55354392(-),CHR14:23568038-23578790(-)
48901141,CHRX:102537164-102550031(+),CHRX:73943934-74070423(+)
48901142,CHR15:74574261-74581171(-),CHR8:142643682-142681968(-)
48901143,CHR9:13242795-13245746(-),CHR11:96389989-96507574(+)
48901144,CHR10:80644330-80649332(-),CHR19:2252252-2269759(-)
48901145,CHRX:151077824-151110491(-),CHRX:53094142-53170914(+)
48901146,CHR7:44833048-44854316(-),CHR19:49388219-49417990(+)
48901147,CHR7:125307060-125473965(+),CHR16:27550133-27780344(+)
48901148,CHR8:15061025-15083333(+),CHR8:1973677-2006936(+)
48901149,CHR3:107090459-107103037(+),CHR1:110517217-110519175(-)
48901150,CHR6:126509514-126512375(-),CHR12:5043879-5046788(+)
48901151,CHR11:69217084-69223867(+),CHR17:7921859-7929856(-)
48901152,CHR16:92142889-92156356(-),CHR21:34446688-34512214(-)
48901153,CHR16:92089277-92095017(+),CHR21:34180729-34371381(+)
48901154,CHR7:99825714-99834076(+),CHR11:74454841-74467729(-)
48901155,CHRX:141087749-141089194(-),CHRX:109623700-109625172(-)
48901156,CHR17:88053229-88105422(-),CHR2:47509290-47570985(-)
48901157,CHR14:20311444-20319267(-),CHR6:39314570-39322968(-)
48901158,CHR10:116253766-116309783(-),CHR12:70366290-70434292(+)
48901159,CHR7:142766848-142850284(-),CHR11:2597308-2700003(-)
48901160,CHR4:120553335-120605809(-),CHR1:40783787-40840452(+)
48901161,CHR14:61844906-61850275(+),CHR13:50015254-50020922(+)
48901162,CHR15:34837501-34843553(+),CHR8:98426958-98432853(+)
48901163,CHR8:26339651-26427967(+),CHR8:36784324-36936125(+)
48901164,CHR11:69769090-69771811(-),CHR17:7351889-7354944(+)
48901165,CHR1:57994260-58009298(-),CHR2:200488958-200519784(-)
48901166,CHR8:106109439-106140134(-),CHR16:67289428-67326760(-)
48901167,CHR7:96981534-96999420(+),CHR11:78171249-78188626(-)
48901168,CHR7:45522264-45533150(+),CHR19:48382575-48397412(-)
48901169,CHR13:47196849-47238085(+),CHR6:18155329-18223854(+)
48901170,CHR6:71565954-71609963(-),CHR2:86437044-86492716(+)
48901171,CHR9:14373844-14411778(-),CHR11:94973709-94999519(+)
48901172,CHR1:21453780-21456597(+),CHR6:73241314-73310378(-)
48901172,CHR1:21453780-21456597(+),CHR6:73223544-73225770(-)
48901173,CHR1:21438555-21439967(+),CHR6:73241314-73310378(-)
48901173,CHR1:21438555-21439967(+),CHR6:73223544-73225770(-)
48901174,CHR1:21419901-21422423(+),CHR6:73241314-73310378(-)
48901174,CHR1:21419901-21422423(+),CHR6:73223544-73225770(-)
48901175,CHR9:73009118-73011720(+),CHR6:73362658-73364171(+)
48901176,CHR1:159871950-159906157(+),CHR1:175156986-175192999(-)
48901177,CHR4:59626116-59757649(+),CHR9:112486827-112669397(+)
48901178,CHR1:59555423-59675576(+),CHR2:202073255-202205188(+)
48901179,CHR4:63083867-63090368(-),CHR9:114086126-114099292(-)
48901180,CHR4:41390745-41464887(-),CHR9:34252380-34333671(-)
48901181,CHR13:58435316-58506936(-),CHR9:83834099-83921465(-)
48901182,CHR11:91466141-91468384(-),CHR17:53822927-53825193(+)
48901183,CHRX:135348856-135444805(-),CHR19:54769793-54784322(+)
48901183,CHRX:135348856-135444805(-),CHR19:54738513-54753052(+)
48901183,CHRX:135348856-135444805(-),CHR19:54803610-54814517(+)
48901183,CHRX:135348856-135444805(-),CHR19:54754756-54767881(+)
48901183,CHRX:135348856-135444805(-),CHR19:54832676-54848575(+)
48901183,CHRX:135348856-135444805(-),CHR19:54816468-54830778(+)
48901183,CHRX:135348856-135444805(-),CHR19:54850443-54867209(+)
48901183,CHRX:135348856-135444805(-),CHR19:54724442-54736632(+)
48901183,CHRX:135348856-135444805(-),CHR19:54786355-54790418(+)
48901184,CHRX:135418748-135435055(+),CHR19:54769793-54784322(+)
48901184,CHRX:135418748-135435055(+),CHR19:54738513-54753052(+)
48901184,CHRX:135418748-135435055(+),CHR19:54803610-54814517(+)
48901184,CHRX:135418748-135435055(+),CHR19:54754756-54767881(+)
48901184,CHRX:135418748-135435055(+),CHR19:54832676-54848575(+)
48901184,CHRX:135418748-135435055(+),CHR19:54816468-54830778(+)
48901184,CHRX:135418748-135435055(+),CHR19:54850443-54867209(+)
48901184,CHRX:135418748-135435055(+),CHR19:54724442-54736632(+)
48901184,CHRX:135418748-135435055(+),CHR19:54786355-54790418(+)
48901185,CHR6:30932956-30935925(-),CHR7:130730697-130734207(-)
48901186,CHR4:117581771-117583168(+),CHR1:44137821-44141631(-)
48901187,CHR12:69287950-69331406(+),CHR14:49693105-49753150(+)
48901188,CHR15:89269120-89273070(+),CHR22:50545899-50551023(+)
48901189,CHR1:171186017-171188366(-),CHR1:161098361-161100346(+)
48901190,CHR14:96342695-96756525(-),CHR13:69700594-70108493(-)
48901191,CHR12:64985607-65012308(-),CHR14:44924324-45042322(-)
48901192,CHR12:5127472-5425682(-),CHR2:23385179-23708611(+)
48901193,CHRX:156601431-156603365(+),CHRX:21654690-21658330(-)
48901194,CHR7:43645301-43649299(+),CHR19:50819146-50823787(-)
48901194,CHR7:43645301-43649299(+),CHR19:50861568-50880567(+)
48901194,CHR7:43645301-43649299(+),CHR19:50854915-50860764(+)
48901195,CHR7:43600088-43604365(+),CHR19:50819146-50823787(-)
48901195,CHR7:43600088-43604365(+),CHR19:50861568-50880567(+)
48901195,CHR7:43600088-43604365(+),CHR19:50854915-50860764(+)
48901196,CHR7:43662102-43666393(+),CHR19:50819146-50823787(-)
48901196,CHR7:43662102-43666393(+),CHR19:50861568-50880567(+)
48901196,CHR7:43662102-43666393(+),CHR19:50854915-50860764(+)
48901197,CHR7:43874784-43879042(+),CHR19:50819146-50823787(-)
48901197,CHR7:43874784-43879042(+),CHR19:50861568-50880567(+)
48901197,CHR7:43874784-43879042(+),CHR19:50854915-50860764(+)
48901198,CHR7:43751752-43756007(+),CHR19:50819146-50823787(-)
48901198,CHR7:43751752-43756007(+),CHR19:50861568-50880567(+)
48901198,CHR7:43751752-43756007(+),CHR19:50854915-50860764(+)
48901199,CHR7:43786191-43791034(+),CHR19:50819146-50823787(-)
48901199,CHR7:43786191-43791034(+),CHR19:50861568-50880567(+)
48901199,CHR7:43786191-43791034(+),CHR19:50854915-50860764(+)
48901201,CHR7:43837660-43841879(+),CHR19:50819146-50823787(-)
48901201,CHR7:43837660-43841879(+),CHR19:50861568-50880567(+)
48901201,CHR7:43837660-43841879(+),CHR19:50854915-50860764(+)
48901202,CHR7:43625485-43629800(+),CHR19:50819146-50823787(-)
48901202,CHR7:43625485-43629800(+),CHR19:50861568-50880567(+)
48901202,CHR7:43625485-43629800(+),CHR19:50854915-50860764(+)
48901203,CHR7:43847615-43851775(+),CHR19:50819146-50823787(-)
48901203,CHR7:43847615-43851775(+),CHR19:50861568-50880567(+)
48901203,CHR7:43847615-43851775(+),CHR19:50854915-50860764(+)
48901204,CHR7:43865898-43870127(+),CHR19:50819146-50823787(-)
48901204,CHR7:43865898-43870127(+),CHR19:50861568-50880567(+)
48901204,CHR7:43865898-43870127(+),CHR19:50854915-50860764(+)
48901205,CHR7:43701714-43706136(+),CHR19:50819146-50823787(-)
48901205,CHR7:43701714-43706136(+),CHR19:50861568-50880567(+)
48901205,CHR7:43701714-43706136(+),CHR19:50854915-50860764(+)
48901206,CHR7:43762097-43766346(+),CHR19:50819146-50823787(-)
48901206,CHR7:43762097-43766346(+),CHR19:50861568-50880567(+)
48901206,CHR7:43762097-43766346(+),CHR19:50854915-50860764(+)
48901207,CHR7:43856859-43861178(+),CHR19:50819146-50823787(-)
48901207,CHR7:43856859-43861178(+),CHR19:50861568-50880567(+)
48901207,CHR7:43856859-43861178(+),CHR19:50854915-50860764(+)
48901208,CHR7:43616175-43620742(+),CHR19:50819146-50823787(-)
48901208,CHR7:43616175-43620742(+),CHR19:50861568-50880567(+)
48901208,CHR7:43616175-43620742(+),CHR19:50854915-50860764(+)
48901209,CHR7:43430478-43434834(+),CHR19:51012739-51020175(-)
48901210,CHR7:43424041-43428687(+),CHR19:51022216-51028039(-)
48901211,CHR7:43418346-43423005(+),CHR19:51029092-51035230(-)
48901212,CHR7:43361991-43376958(+),CHR19:51055626-51065679(-)
48901213,CHR7:43339842-43344960(+),CHR19:51077494-51084245(-)
48901214,CHR7:43583164-43589063(+),CHR19:50825289-50837213(-)
48901215,CHR7:43530584-43535228(+),CHR19:50906351-50911395(-)
48901216,CHR7:43491395-43500605(+),CHR19:50943303-50953093(-)
48901217,CHR7:43473967-43481219(+),CHR19:50958631-50969673(-)
48901218,CHR7:43460718-43465783(+),CHR19:50976468-50984099(-)
48901219,CHR7:43447001-43453250(+),CHR19:50996007-51002711(-)
48901220,CHR7:43441315-43446181(+),CHR19:51002508-51009634(-)
48901221,CHR8:45719725-45747872(-),CHR4:186210853-186258471(+)
48901222,CHR6:128755448-128765514(-),CHR12:9594551-9607916(-)
48901223,CHR6:128682799-128700022(-),CHR12:9594551-9607916(-)
48901224,CHR6:128790669-128803278(-),CHR12:9594551-9607916(-)
48901225,CHR6:129022864-129034427(+),CHR12:9594551-9607916(-)
48901226,CHR6:128586190-128599897(-),CHR12:9594551-9607916(-)
48901227,CHR6:129642978-129655936(-),CHR12:10442264-10454685(-)
48901227,CHR6:129642978-129655936(-),CHR12:10403059-10409757(-)
48901228,CHR6:129626565-129637700(-),CHR12:10426854-10442300(-)
48901228,CHR6:129626565-129637700(-),CHR12:10403059-10409757(-)
48901229,CHR6:129616027-129620300(-),CHR12:10412315-10420595(-)
48901229,CHR6:129616027-129620300(-),CHR12:10403059-10409757(-)
48901230,CHR6:129587286-129600827(-),CHR12:10372353-10410146(-)
48901230,CHR6:129587286-129600827(-),CHR12:10372353-10391874(-)
48901231,CHR6:129568745-129575738(+),CHR12:10226058-10329608(+)
48901232,CHR6:122247555-122259792(-),CHR12:8950044-9215570(+)
48901233,CHR6:38602628-38614177(-),CHR7:139427098-139483673(-)
48901234,CHR7:139474612-139521450(+),CHR10:133160219-133226412(+)
48901235,CHR3:92775666-92777512(-),CHR1:152719522-152720470(+)
48901236,CHR3:92730381-92734554(-),CHR1:152758025-152762056(+)
48901237,CHR6:48372520-48396715(+),CHR7:149714781-149734575(+)
48901238,CHR13:67979225-67992154(+),CHR16:31713229-31794869(+)
48901238,CHR13:67979225-67992154(+),CHR19:21358930-21388582(+)
48901239,CHR6:71248661-71262303(+),CHR2:88027205-88064252(-)
48901240,CHR17:23960171-23964807(-),CHR16:2964216-2968380(+)
48901241,CHR11:99368799-99383946(-),CHR17:40922700-40937646(-)
48901242,CHR11:99404940-99412164(-),CHR17:40958417-40966948(-)
48901243,CHR11:99473888-99474480(-),CHR17:41040541-41041450(-)
48901243,CHR11:99473888-99474480(-),CHR17:41033884-41034874(-)
48901243,CHR11:99473888-99474480(-),CHR17:41029351-41030195(-)
48901243,CHR11:99473888-99474480(-),CHR17:41026026-41027208(-)
48901244,CHR11:99481287-99482165(-),CHR17:41040541-41041450(-)
48901244,CHR11:99481287-99482165(-),CHR17:41033884-41034874(-)
48901244,CHR11:99481287-99482165(-),CHR17:41029351-41030195(-)
48901244,CHR11:99481287-99482165(-),CHR17:41026026-41027208(-)
48901245,CHR11:99470803-99471842(-),CHR17:41040541-41041450(-)
48901245,CHR11:99470803-99471842(-),CHR17:41033884-41034874(-)
48901245,CHR11:99470803-99471842(-),CHR17:41029351-41030195(-)
48901245,CHR11:99470803-99471842(-),CHR17:41026026-41027208(-)
48901246,CHR11:99488174-99488932(-),CHR17:41033884-41034874(-)
48901247,CHR10:77577813-77578334(-),CHR21:44538981-44540195(-)
48901247,CHR10:77577813-77578334(-),CHR21:44573729-44575371(+)
48901247,CHR10:77577813-77578334(-),CHR21:44591268-44592505(-)
48901248,CHR10:77586355-77587188(-),CHR21:44538981-44540195(-)
48901248,CHR10:77586355-77587188(-),CHR21:44646414-44647650(+)
48901248,CHR10:77586355-77587188(-),CHR21:44550357-44551505(-)
48901248,CHR10:77586355-77587188(-),CHR21:44573729-44575371(+)
48901248,CHR10:77586355-77587188(-),CHR21:44579455-44580604(-)
48901248,CHR10:77586355-77587188(-),CHR21:44591268-44592505(-)
48901248,CHR10:77586355-77587188(-),CHR21:44627093-44628378(+)
48901249,CHR10:77688693-77689622(+),CHR21:44637356-44638455(+)
48901249,CHR10:77688693-77689622(+),CHR21:44557790-44558795(-)
48901249,CHR10:77688693-77689622(+),CHR21:44600597-44602174(+)
48901250,CHR10:77532375-77533067(-),CHR21:44637356-44638455(+)
48901250,CHR10:77532375-77533067(-),CHR21:44557790-44558795(-)
48901250,CHR10:77532375-77533067(-),CHR21:44600597-44602174(+)
48901251,CHR10:77617684-77618376(-),CHR21:44637356-44638455(+)
48901251,CHR10:77617684-77618376(-),CHR21:44557790-44558795(-)
48901251,CHR10:77617684-77618376(-),CHR21:44600597-44602174(+)
48901252,CHR10:77671781-77673085(+),CHR21:44637356-44638455(+)
48901252,CHR10:77671781-77673085(+),CHR21:44646414-44647650(+)
48901252,CHR10:77671781-77673085(+),CHR21:44557790-44558795(-)
48901252,CHR10:77671781-77673085(+),CHR21:44579455-44580604(-)
48901252,CHR10:77671781-77673085(+),CHR21:44600597-44602174(+)
48901252,CHR10:77671781-77673085(+),CHR21:44627093-44628378(+)
48901253,CHR10:77662003-77662904(-),CHR21:44637356-44638455(+)
48901253,CHR10:77662003-77662904(-),CHR21:44557790-44558795(-)
48901253,CHR10:77662003-77662904(-),CHR21:44600597-44602174(+)
48901254,CHR10:77682637-77683137(+),CHR21:44637356-44638455(+)
48901254,CHR10:77682637-77683137(+),CHR21:44646414-44647650(+)
48901254,CHR10:77682637-77683137(+),CHR21:44557790-44558795(-)
48901254,CHR10:77682637-77683137(+),CHR21:44579455-44580604(-)
48901254,CHR10:77682637-77683137(+),CHR21:44627093-44628378(+)
48901255,CHR10:77646801-77647677(-),CHR21:44637356-44638455(+)
48901255,CHR10:77646801-77647677(-),CHR21:44557790-44558795(-)
48901255,CHR10:77646801-77647677(-),CHR21:44600597-44602174(+)
48901256,CHR10:77594824-77595516(-),CHR21:44637356-44638455(+)
48901256,CHR10:77594824-77595516(-),CHR21:44557790-44558795(-)
48901256,CHR10:77594824-77595516(-),CHR21:44600597-44602174(+)
48901257,CHR10:77606467-77607159(-),CHR21:44637356-44638455(+)
48901257,CHR10:77606467-77607159(-),CHR21:44557790-44558795(-)
48901257,CHR10:77606467-77607159(-),CHR21:44600597-44602174(+)
48901258,CHR10:77697809-77698472(+),CHR21:44637356-44638455(+)
48901258,CHR10:77697809-77698472(+),CHR21:44557790-44558795(-)
48901258,CHR10:77697809-77698472(+),CHR21:44600597-44602174(+)
48901259,CHR10:77612086-77612778(-),CHR21:44637356-44638455(+)
48901259,CHR10:77612086-77612778(-),CHR21:44557790-44558795(-)
48901259,CHR10:77612086-77612778(-),CHR21:44600597-44602174(+)
48901260,CHR10:77623324-77624034(-),CHR21:44637356-44638455(+)
48901260,CHR10:77623324-77624034(-),CHR21:44557790-44558795(-)
48901260,CHR10:77623324-77624034(-),CHR21:44600597-44602174(+)
